prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,true_label,pred_label
0.00033332015,0.00037421353,5.4431755e-05,0.000102059836,0.99913603,4,4
0.0037173682,0.0021601617,0.007760187,0.0012083246,0.985154,4,4
0.60458505,0.27173302,0.004064027,0.046587314,0.07303059,1,0
0.001100192,0.0011524828,0.000114407754,0.0001892133,0.9974437,4,4
0.0012856848,0.0012248871,0.00012159537,0.00020110035,0.9971667,4,4
0.0035307917,0.0054325745,0.0002006789,0.0003255731,0.9905104,4,4
0.0013292601,0.0010881962,0.0012011417,0.00058083556,0.99580055,4,4
0.0007974109,0.0010978258,0.0012536966,0.00027030517,0.9965808,4,4
0.0030614627,0.002356174,0.0045447005,0.00072835415,0.9893093,4,4
0.0023115557,0.000859619,0.0001347839,0.00022522276,0.9964688,4,4
0.07951025,0.073310345,0.0033461347,0.008547152,0.8352861,4,4
0.00056846597,0.00025585567,5.7140973e-05,0.000108988665,0.9990095,4,4
0.7432115,0.13577645,0.004208474,0.0074567143,0.109346844,0,0
0.000688357,0.0011082947,0.00015602236,0.00030758113,0.9977398,4,4
0.0007899465,0.0011630186,0.00016372623,0.00032276846,0.9975605,4,4
0.003994364,0.0035047976,0.0052705724,0.0006820337,0.98654824,4,4
0.00074165175,0.0012987793,0.0012963917,0.00026116773,0.996402,4,4
0.04566064,0.11320031,0.0016801936,0.0038839977,0.8355748,4,4
0.1657083,0.70943373,0.006052154,0.030703003,0.0881028,1,1
0.0007287466,0.0011559429,0.000118324075,0.00022568712,0.9977714,4,4
0.0027271253,0.0020163213,0.00011883414,0.00022974402,0.9949079,4,4
0.0006909834,0.00053074054,9.97404e-05,0.00028473831,0.99839383,4,4
0.022902643,0.8242796,0.025751712,0.003942878,0.123123124,1,1
0.3231909,0.59622395,0.003866428,0.021639742,0.05507896,1,1
0.66653764,0.1664294,0.0052185752,0.014203059,0.14761138,0,0
0.0067938906,0.10628563,0.0077728527,0.0011090955,0.8780385,4,4
0.52881354,0.15703057,0.24286081,0.02111176,0.050183337,2,0
0.004223855,0.0017073937,0.00013134941,0.00052909186,0.9934083,4,4
0.006908526,0.007740994,0.00019056388,0.00029912192,0.9848608,4,4
0.283299,0.22375801,0.09084609,0.03572267,0.36637428,0,4
0.2387267,0.21317725,0.14855847,0.034033462,0.36550415,3,4
0.00093408296,0.0007998093,0.0014448524,0.00027177233,0.9965495,4,4
0.5633943,0.32740664,0.031321183,0.010951789,0.06692611,2,0
0.01782848,0.045864295,0.0011838253,0.0022562824,0.9328671,4,4
0.002651014,0.0014599682,0.00060533104,0.00067967194,0.99460405,4,4
0.25138015,0.28400376,0.010928344,0.023944944,0.4297428,0,4
0.14461468,0.7007855,0.0047295443,0.01634136,0.13352893,1,1
0.13041249,0.79336506,0.003596521,0.013316465,0.059309445,1,1
0.0006257547,0.001514346,0.0001126519,0.00021571496,0.99753153,4,4
